,level,type,code,name,city_code,city_name,dist_code,dist_name,region_code,region_name 
12443,4,settlement,1300900010500,Чуфаровка,,,1300900000000,Зубово-Полянский,1300000000000,Республика Мордовия
12444,4,settlement,1300900010600,Ширингуши,,,1300900000000,Зубово-Полянский,1300000000000,Республика Мордовия
12445,4,settlement,1300900010800,Шуварляй,,,1300900000000,Зубово-Полянский,1300000000000,Республика Мордовия
12446,4,settlement,1300900010900,Явас,,,1300900000000,Зубово-Полянский,1300000000000,Республика Мордовия
12447,4,settlement,1300900011000,Ясная Поляна,,,1300900000000,Зубово-Полянский,1300000000000,Республика Мордовия
12448,4,settlement,1300900011200,Дмитриевка,,,1300900000000,Зубово-Полянский,1300000000000,Республика Мордовия
12449,2,district,1301000000000,Инсарский,,,1301000000000,Инсарский,1300000000000,['1300000000000' 'Республика Мордовия']
12450,4,settlement,1301000000300,Александровка,,,1301000000000,Инсарский,1300000000000,Республика Мордовия
12451,4,settlement,1301000000400,Арбузовка,,,1301000000000,Инсарский,1300000000000,Республика Мордовия
12452,4,settlement,1301000000500,Васина Поляна,,,1301000000000,Инсарский,1300000000000,Республика Мордовия
12453,4,settlement,1301000000600,Венера,,,1301000000000,Инсарский,1300000000000,Республика Мордовия
12454,4,settlement,1301000000700,Верхняя Лухма,,,1301000000000,Инсарский,1300000000000,Республика Мордовия
12455,4,settlement,1301000000900,Жегалино,,,1301000000000,Инсарский,1300000000000,Республика Мордовия
12456,4,settlement,1301000001100,Заря,,,1301000000000,Инсарский,1300000000000,Республика Мордовия
12457,4,settlement,1301000001200,Засечная Слобода,,,1301000000000,Инсарский,1300000000000,Республика Мордовия
12458,4,settlement,1301000001400,Казеевка,,,1301000000000,Инсарский,1300000000000,Республика Мордовия
12459,4,settlement,1301000001500,Кашаево,,,1301000000000,Инсарский,1300000000000,Республика Мордовия
12460,4,settlement,1301000001600,Кириклеевский Майдан,,,1301000000000,Инсарский,1300000000000,Республика Мордовия
12461,4,settlement,1301000001700,Козловка,,,1301000000000,Инсарский,1300000000000,Республика Мордовия
12462,4,settlement,1301000001800,Кочетовка,,,1301000000000,Инсарский,1300000000000,Республика Мордовия
12463,4,settlement,1301000001900,Красная Поляна,,,1301000000000,Инсарский,1300000000000,Республика Мордовия
12464,4,settlement,1301000002000,Кульмеж,,,1301000000000,Инсарский,1300000000000,Республика Мордовия
12465,4,settlement,1301000002200,Лухменский Майдан,,,1301000000000,Инсарский,1300000000000,Республика Мордовия
12466,4,settlement,1301000002400,Мордовская Паевка,,,1301000000000,Инсарский,1300000000000,Республика Мордовия
12467,4,settlement,1301000002500,Нижняя Вязера,,,1301000000000,Инсарский,1300000000000,Республика Мордовия
12468,4,settlement,1301000002700,Новлей,,,1301000000000,Инсарский,1300000000000,Республика Мордовия
12469,4,settlement,1301000002800,Новые Верхиссы,,,1301000000000,Инсарский,1300000000000,Республика Мордовия
12470,4,settlement,1301000002900,Потуловка,,,1301000000000,Инсарский,1300000000000,Республика Мордовия
12471,4,settlement,1301000003000,Русская Паевка,,,1301000000000,Инсарский,1300000000000,Республика Мордовия
12472,4,settlement,1301000003100,Русское Яндовище,,,1301000000000,Инсарский,1300000000000,Республика Мордовия
12473,4,settlement,1301000003300,Свобода,,,1301000000000,Инсарский,1300000000000,Республика Мордовия
12474,4,settlement,1301000003400,Семёновка,,,1301000000000,Инсарский,1300000000000,Республика Мордовия
12475,4,settlement,1301000003500,Сиалеевская Пятина,,,1301000000000,Инсарский,1300000000000,Республика Мордовия
12476,4,settlement,1301000003900,Старые Верхиссы,,,1301000000000,Инсарский,1300000000000,Республика Мордовия
12477,4,settlement,1301000004300,Усыскино,,,1301000000000,Инсарский,1300000000000,Республика Мордовия
12478,4,settlement,1301000004500,Челмодеевский Майдан,,,1301000000000,Инсарский,1300000000000,Республика Мордовия
12479,4,settlement,1301000004600,Шадымо-Рыскино,,,1301000000000,Инсарский,1300000000000,Республика Мордовия
12480,4,settlement,1301000004700,Языкова Пятина,,,1301000000000,Инсарский,1300000000000,Республика Мордовия
12481,4,settlement,1301000004800,Ямщина,,,1301000000000,Инсарский,1300000000000,Республика Мордовия
12482,4,settlement,1301000004900,Яндовище,,,1301000000000,Инсарский,1300000000000,Республика Мордовия
12483,3,city,1301000100000,Инсар,1301000100000,Инсар,1301000000000,Инсарский,1300000000000,Республика Мордовия
12484,2,district,1301100000000,Ичалковский,,,1301100000000,Ичалковский,1300000000000,['1300000000000' 'Республика Мордовия']
12485,4,settlement,1301100000100,Кемля,,,1301100000000,Ичалковский,1300000000000,Республика Мордовия
12486,4,settlement,1301100000300,Апухтино,,,1301100000000,Ичалковский,1300000000000,Республика Мордовия
12487,4,settlement,1301100000400,Атманка,,,1301100000000,Ичалковский,1300000000000,Республика Мордовия
12488,4,settlement,1301100000500,Баево,,,1301100000000,Ичалковский,1300000000000,Республика Мордовия
12489,4,settlement,1301100000600,Барахманское лесничество,,,1301100000000,Ичалковский,1300000000000,Республика Мордовия
12490,4,settlement,1301100000700,Береговые Сыреси,,,1301100000000,Ичалковский,1300000000000,Республика Мордовия
12491,4,settlement,1301100000800,Болдасево,,,1301100000000,Ичалковский,1300000000000,Республика Мордовия
12492,4,settlement,1301100000900,Большая Пестровка,,,1301100000000,Ичалковский,1300000000000,Республика Мордовия
12493,4,settlement,1301100001000,Большие Осинки,,,1301100000000,Ичалковский,1300000000000,Республика Мордовия
12494,4,settlement,1301100001100,Бугры,,,1301100000000,Ичалковский,1300000000000,Республика Мордовия
12495,4,settlement,1301100001200,Варваровка,,,1301100000000,Ичалковский,1300000000000,Республика Мордовия
12496,4,settlement,1301100001400,Ведянцы,,,1301100000000,Ичалковский,1300000000000,Республика Мордовия
12497,4,settlement,1301100001500,Верхняя Ладка,,,1301100000000,Ичалковский,1300000000000,Республика Мордовия
12498,4,settlement,1301100001600,Вечкусы,,,1301100000000,Ичалковский,1300000000000,Республика Мордовия
12499,4,settlement,1301100001700,Володинка,,,1301100000000,Ичалковский,1300000000000,Республика Мордовия
12500,4,settlement,1301100001900,Гуляево,,,1301100000000,Ичалковский,1300000000000,Республика Мордовия
12501,4,settlement,1301100002000,Дубенки,,,1301100000000,Ичалковский,1300000000000,Республика Мордовия
12502,4,settlement,1301100002100,Дубровское,,,1301100000000,Ичалковский,1300000000000,Республика Мордовия
12503,4,settlement,1301100002200,Иклей,,,1301100000000,Ичалковский,1300000000000,Республика Мордовия
12504,4,settlement,1301100002300,Инелей,,,1301100000000,Ичалковский,1300000000000,Республика Мордовия
12505,4,settlement,1301100002400,Инсаровка,,,1301100000000,Ичалковский,1300000000000,Республика Мордовия
12506,4,settlement,1301100002500,Ичалки,,,1301100000000,Ичалковский,1300000000000,Республика Мордовия
12507,4,settlement,1301100002600,Калиново,,,1301100000000,Ичалковский,1300000000000,Республика Мордовия
12508,4,settlement,1301100002700,Калыша,,,1301100000000,Ичалковский,1300000000000,Республика Мордовия
12509,4,settlement,1301100002800,Камаево,,,1301100000000,Ичалковский,1300000000000,Республика Мордовия
12510,4,settlement,1301100002900,Камчатка,,,1301100000000,Ичалковский,1300000000000,Республика Мордовия
12511,4,settlement,1301100003000,Кендя,,,1301100000000,Ичалковский,1300000000000,Республика Мордовия
12512,4,settlement,1301100003100,Кендя,,,1301100000000,Ичалковский,1300000000000,Республика Мордовия
12513,4,settlement,1301100003200,Кергуды,,,1301100000000,Ичалковский,1300000000000,Республика Мордовия
12514,4,settlement,1301100003600,Крутая Гора,,,1301100000000,Ичалковский,1300000000000,Республика Мордовия
12515,4,settlement,1301100003800,Лада,,,1301100000000,Ичалковский,1300000000000,Республика Мордовия
12516,4,settlement,1301100003900,Лобаски,,,1301100000000,Ичалковский,1300000000000,Республика Мордовия
12517,4,settlement,1301100004100,Малые Ичалки,,,1301100000000,Ичалковский,1300000000000,Республика Мордовия
12518,4,settlement,1301100004200,Маркино,,,1301100000000,Ичалковский,1300000000000,Республика Мордовия
12519,4,settlement,1301100004600,Новые Ичалки,,,1301100000000,Ичалковский,1300000000000,Республика Мордовия
12520,4,settlement,1301100004700,Обрезки,,,1301100000000,Ичалковский,1300000000000,Республика Мордовия
12521,4,settlement,1301100004800,Оброчное,,,1301100000000,Ичалковский,1300000000000,Республика Мордовия
12522,4,settlement,1301100004900,Оброчное,,,1301100000000,Ичалковский,1300000000000,Республика Мордовия
12523,4,settlement,1301100005000,Октябрьский,,,1301100000000,Ичалковский,1300000000000,Республика Мордовия
12524,4,settlement,1301100005100,Павловка,,,1301100000000,Ичалковский,1300000000000,Республика Мордовия
12525,4,settlement,1301100005200,Папулево,,,1301100000000,Ичалковский,1300000000000,Республика Мордовия
12526,4,settlement,1301100005300,Парадеево,,,1301100000000,Ичалковский,1300000000000,Республика Мордовия
12527,4,settlement,1301100005400,Пермеево,,,1301100000000,Ичалковский,1300000000000,Республика Мордовия
12528,4,settlement,1301100005500,Песочный,,,1301100000000,Ичалковский,1300000000000,Республика Мордовия
12529,4,settlement,1301100005700,Пиче Вирь,,,1301100000000,Ичалковский,1300000000000,Республика Мордовия
12530,4,settlement,1301100005800,Протасово,,,1301100000000,Ичалковский,1300000000000,Республика Мордовия
12531,4,settlement,1301100005900,Резоватово,,,1301100000000,Ичалковский,1300000000000,Республика Мордовия
12532,4,settlement,1301100006000,Репьевка,,,1301100000000,Ичалковский,1300000000000,Республика Мордовия
12533,4,settlement,1301100006100,Рождествено,,,1301100000000,Ичалковский,1300000000000,Республика Мордовия
12534,4,settlement,1301100006300,Селищи,,,1301100000000,Ичалковский,1300000000000,Республика Мордовия
12535,4,settlement,1301100006600,Смольный,,,1301100000000,Ичалковский,1300000000000,Республика Мордовия
12536,4,settlement,1301100006700,Сосновка,,,1301100000000,Ичалковский,1300000000000,Республика Мордовия
12537,4,settlement,1301100007000,Тарханово,,,1301100000000,Ичалковский,1300000000000,Республика Мордовия
12538,4,settlement,1301100007200,Ташкино,,,1301100000000,Ичалковский,1300000000000,Республика Мордовия
12539,4,settlement,1301100007300,Троицкий,,,1301100000000,Ичалковский,1300000000000,Республика Мордовия
12540,4,settlement,1301100007400,Труд,,,1301100000000,Ичалковский,1300000000000,Республика Мордовия
12541,4,settlement,1301100007500,Ульянка,,,1301100000000,Ичалковский,1300000000000,Республика Мордовия
12542,4,settlement,1301100007600,Ханинеевка,,,1301100000000,Ичалковский,1300000000000,Республика Мордовия
12543,4,settlement,1301100007900,Юсуповка,,,1301100000000,Ичалковский,1300000000000,Республика Мордовия
12544,4,settlement,1301100008000,Языковка,,,1301100000000,Ичалковский,1300000000000,Республика Мордовия
12545,2,district,1301200000000,Кадошкинский,,,1301200000000,Кадошкинский,1300000000000,['1300000000000' 'Республика Мордовия']
12546,4,settlement,1301200000100,Кадошкино,,,1301200000000,Кадошкинский,1300000000000,Республика Мордовия
12547,4,settlement,1301200000300,Адашево,,,1301200000000,Кадошкинский,1300000000000,Республика Мордовия
12548,4,settlement,1301200000400,Большая Поляна,,,1301200000000,Кадошкинский,1300000000000,Республика Мордовия
12549,4,settlement,1301200000500,Винокуровский,,,1301200000000,Кадошкинский,1300000000000,Республика Мордовия
12550,4,settlement,1301200000600,Высокая,,,1301200000000,Кадошкинский,1300000000000,Республика Мордовия
12551,4,settlement,1301200000700,Глушково,,,1301200000000,Кадошкинский,1300000000000,Республика Мордовия
12552,4,settlement,1301200000800,Гористовка,,,1301200000000,Кадошкинский,1300000000000,Республика Мордовия
12553,4,settlement,1301200000900,Инсар,,,1301200000000,Кадошкинский,1300000000000,Республика Мордовия
12554,4,settlement,1301200001000,Картлей,,,1301200000000,Кадошкинский,1300000000000,Республика Мордовия
12555,4,settlement,1301200001100,Латышовка,,,1301200000000,Кадошкинский,1300000000000,Республика Мордовия
12556,4,settlement,1301200001200,Нагаево,,,1301200000000,Кадошкинский,1300000000000,Республика Мордовия
12557,4,settlement,1301200001300,Насакан Потьма,,,1301200000000,Кадошкинский,1300000000000,Республика Мордовия
12558,4,settlement,1301200001400,Новая Жизнь,,,1301200000000,Кадошкинский,1300000000000,Республика Мордовия
12559,4,settlement,1301200001500,Паево,,,1301200000000,Кадошкинский,1300000000000,Республика Мордовия
12560,4,settlement,1301200001600,Парцы,,,1301200000000,Кадошкинский,1300000000000,Республика Мордовия
12561,4,settlement,1301200001700,Потижская Слобода,,,1301200000000,Кадошкинский,1300000000000,Республика Мордовия
12562,4,settlement,1301200001800,Приволье,,,1301200000000,Кадошкинский,1300000000000,Республика Мордовия
12563,4,settlement,1301200001900,Пушкино,,,1301200000000,Кадошкинский,1300000000000,Республика Мордовия
12564,4,settlement,1301200002000,Сиалеевский Майдан,,,1301200000000,Кадошкинский,1300000000000,Республика Мордовия
12565,4,settlement,1301200002200,Ушлейка,,,1301200000000,Кадошкинский,1300000000000,Республика Мордовия
12566,4,settlement,1301200002300,Ховань,,,1301200000000,Кадошкинский,1300000000000,Республика Мордовия
12567,2,district,1301300000000,Ковылкинский,,,1301300000000,Ковылкинский,1300000000000,['1300000000000' 'Республика Мордовия']
12568,4,settlement,1301300000400,Алькино,,,1301300000000,Ковылкинский,1300000000000,Республика Мордовия
12569,4,settlement,1301300000600,Большой Азясь,,,1301300000000,Ковылкинский,1300000000000,Республика Мордовия
12570,4,settlement,1301300000700,Барки (Русско-Лашминское с/п),,,1301300000000,Ковылкинский,1300000000000,Республика Мордовия
12571,4,settlement,1301300000800,Бранчеевка,,,1301300000000,Ковылкинский,1300000000000,Республика Мордовия
12572,4,settlement,1301300000900,Буды,,,1301300000000,Ковылкинский,1300000000000,Республика Мордовия
12573,4,settlement,1301300001000,Васильевка,,,1301300000000,Ковылкинский,1300000000000,Республика Мордовия
12574,4,settlement,1301300001200,Виноградовка,,,1301300000000,Ковылкинский,1300000000000,Республика Мордовия
12575,4,settlement,1301300001300,Волгапино,,,1301300000000,Ковылкинский,1300000000000,Республика Мордовия
12576,4,settlement,1301300001400,Вольная Лашма,,,1301300000000,Ковылкинский,1300000000000,Республика Мордовия
12577,4,settlement,1301300001500,Ворона,,,1301300000000,Ковылкинский,1300000000000,Республика Мордовия
12578,4,settlement,1301300001600,Высокое,,,1301300000000,Ковылкинский,1300000000000,Республика Мордовия
12579,4,settlement,1301300001700,Вярвель,,,1301300000000,Ковылкинский,1300000000000,Республика Мордовия
12580,4,settlement,1301300001800,Гумны,,,1301300000000,Ковылкинский,1300000000000,Республика Мордовия
12581,4,settlement,1301300002100,Ежовка,,,1301300000000,Ковылкинский,1300000000000,Республика Мордовия
12582,4,settlement,1301300002200,Заря,,,1301300000000,Ковылкинский,1300000000000,Республика Мордовия
12583,4,settlement,1301300002300,Зеленая Роща,,,1301300000000,Ковылкинский,1300000000000,Республика Мордовия
12584,4,settlement,1301300002400,Изосимовка,,,1301300000000,Ковылкинский,1300000000000,Республика Мордовия
12585,4,settlement,1301300002500,Казенный Майдан,,,1301300000000,Ковылкинский,1300000000000,Республика Мордовия
12586,4,settlement,1301300002600,Калинина,,,1301300000000,Ковылкинский,1300000000000,Республика Мордовия
12587,4,settlement,1301300002800,Кимляй,,,1301300000000,Ковылкинский,1300000000000,Республика Мордовия
12588,4,settlement,1301300002900,Керетино,,,1301300000000,Ковылкинский,1300000000000,Республика Мордовия
12589,4,settlement,1301300003000,Кирляй,,,1301300000000,Ковылкинский,1300000000000,Республика Мордовия
12590,4,settlement,1301300003100,Кичатово,,,1301300000000,Ковылкинский,1300000000000,Республика Мордовия
12591,4,settlement,1301300003200,Клиновка,,,1301300000000,Ковылкинский,1300000000000,Республика Мордовия
12592,4,settlement,1301300003300,Ковыляй,,,1301300000000,Ковылкинский,1300000000000,Республика Мордовия
12593,4,settlement,1301300003400,Колычевка,,,1301300000000,Ковылкинский,1300000000000,Республика Мордовия
12594,4,settlement,1301300003500,Котрокс,,,1301300000000,Ковылкинский,1300000000000,Республика Мордовия
12595,4,settlement,1301300003700,Кочелаево,,,1301300000000,Ковылкинский,1300000000000,Республика Мордовия
12596,4,settlement,1301300003800,Красная Пресня,,,1301300000000,Ковылкинский,1300000000000,Республика Мордовия
12597,4,settlement,1301300003900,Красный Октябрь,,,1301300000000,Ковылкинский,1300000000000,Республика Мордовия
12598,4,settlement,1301300004000,Красный Шадым,,,1301300000000,Ковылкинский,1300000000000,Республика Мордовия
12599,4,settlement,1301300004100,Красный Яр,,,1301300000000,Ковылкинский,1300000000000,Республика Мордовия
12600,4,settlement,1301300004200,Крутенькое,,,1301300000000,Ковылкинский,1300000000000,Республика Мордовия
12601,4,settlement,1301300004300,Курнино,,,1301300000000,Ковылкинский,1300000000000,Республика Мордовия
12602,4,settlement,1301300004400,Лашма,,,1301300000000,Ковылкинский,1300000000000,Республика Мордовия
12603,4,settlement,1301300004500,Новое Лепьево,,,1301300000000,Ковылкинский,1300000000000,Республика Мордовия
12604,4,settlement,1301300004700,Лесная Сазоновка,,,1301300000000,Ковылкинский,1300000000000,Республика Мордовия
12605,4,settlement,1301300005100,Малая Ивановка,,,1301300000000,Ковылкинский,1300000000000,Республика Мордовия
12606,4,settlement,1301300005200,Малый Азясь,,,1301300000000,Ковылкинский,1300000000000,Республика Мордовия
12607,4,settlement,1301300005300,Мамолаево,,,1301300000000,Ковылкинский,1300000000000,Республика Мордовия
12608,4,settlement,1301300005400,Михайловское,,,1301300000000,Ковылкинский,1300000000000,Республика Мордовия
12609,4,settlement,1301300005500,Мордовская Авгура,,,1301300000000,Ковылкинский,1300000000000,Республика Мордовия
12610,4,settlement,1301300005700,Мордовское Вечкенино,,,1301300000000,Ковылкинский,1300000000000,Республика Мордовия
12611,4,settlement,1301300005800,Мордовское Коломасово,,,1301300000000,Ковылкинский,1300000000000,Республика Мордовия
12612,4,settlement,1301300005900,Новая Дергановка,,,1301300000000,Ковылкинский,1300000000000,Республика Мордовия
12613,4,settlement,1301300006000,Новая Резеповка,,,1301300000000,Ковылкинский,1300000000000,Республика Мордовия
12614,4,settlement,1301300006100,Новая Сазоновка,,,1301300000000,Ковылкинский,1300000000000,Республика Мордовия
12615,4,settlement,1301300006200,Новая Самаевка,,,1301300000000,Ковылкинский,1300000000000,Республика Мордовия
12616,4,settlement,1301300006300,Новая Толковка,,,1301300000000,Ковылкинский,1300000000000,Республика Мордовия
12617,4,settlement,1301300006500,Новое Дракино,,,1301300000000,Ковылкинский,1300000000000,Республика Мордовия
12618,4,settlement,1301300006600,Новое Мамангино,,,1301300000000,Ковылкинский,1300000000000,Республика Мордовия
12619,4,settlement,1301300006700,Новое Пшенево,,,1301300000000,Ковылкинский,1300000000000,Республика Мордовия
12620,4,settlement,1301300006800,Новые Дубровки,,,1301300000000,Ковылкинский,1300000000000,Республика Мордовия
12621,4,settlement,1301300007100,Паньжа,,,1301300000000,Ковылкинский,1300000000000,Республика Мордовия
12622,4,settlement,1301300007200,Парапино,,,1301300000000,Ковылкинский,1300000000000,Республика Мордовия
12623,4,settlement,1301300007300,Первомайский (Краснопресненское с/п),,,1301300000000,Ковылкинский,1300000000000,Республика Мордовия
12624,4,settlement,1301300007400,Первомайский(Новомамангинское с/п),,,1301300000000,Ковылкинский,1300000000000,Республика Мордовия
12625,4,settlement,1301300007500,Первомайский (Красношадымское с/п),,,1301300000000,Ковылкинский,1300000000000,Республика Мордовия
12626,4,settlement,1301300007700,Перевесье,,,1301300000000,Ковылкинский,1300000000000,Республика Мордовия
12627,4,settlement,1301300007800,Подгорное Алексово,,,1301300000000,Ковылкинский,1300000000000,Республика Мордовия
12628,4,settlement,1301300007900,Покровск,,,1301300000000,Ковылкинский,1300000000000,Республика Мордовия
12629,4,settlement,1301300008000,Польцо,,,1301300000000,Ковылкинский,1300000000000,Республика Мордовия
12630,4,settlement,1301300008100,Поникедовка,,,1301300000000,Ковылкинский,1300000000000,Республика Мордовия
12631,4,settlement,1301300008300,Потьма,,,1301300000000,Ковылкинский,1300000000000,Республика Мордовия
12632,4,settlement,1301300008400,Примокшанский,,,1301300000000,Ковылкинский,1300000000000,Республика Мордовия
12633,4,settlement,1301300008600,Новые Ржавцы,,,1301300000000,Ковылкинский,1300000000000,Республика Мордовия
12634,4,settlement,1301300008700,Родькино,,,1301300000000,Ковылкинский,1300000000000,Республика Мордовия
12635,4,settlement,1301300008800,Русская Лашма (Мамолаевское с/п),,,1301300000000,Ковылкинский,1300000000000,Республика Мордовия
12636,4,settlement,1301300008900,Русское Вечкенино,,,1301300000000,Ковылкинский,1300000000000,Республика Мордовия
12637,4,settlement,1301300009000,Русское Коломасово,,,1301300000000,Ковылкинский,1300000000000,Республика Мордовия
12638,4,settlement,1301300009100,Рыбкино,,,1301300000000,Ковылкинский,1300000000000,Республика Мордовия
12639,4,settlement,1301300009200,Рыскино,,,1301300000000,Ковылкинский,1300000000000,Республика Мордовия
12640,4,settlement,1301300009300,Садовка,,,1301300000000,Ковылкинский,1300000000000,Республика Мордовия
12641,4,settlement,1301300009400,Самаевка,,,1301300000000,Ковылкинский,1300000000000,Республика Мордовия
12642,4,settlement,1301300009500,станция Самаевка,,,1301300000000,Ковылкинский,1300000000000,Республика Мордовия
12643,4,settlement,1301300009600,Самовольевка,,,1301300000000,Ковылкинский,1300000000000,Республика Мордовия
12644,4,settlement,1301300009700,Самозлейка,,,1301300000000,Ковылкинский,1300000000000,Республика Мордовия
12645,4,settlement,1301300009900,Сейтяновка,,,1301300000000,Ковылкинский,1300000000000,Республика Мордовия
12646,4,settlement,1301300010000,Силикатный,,,1301300000000,Ковылкинский,1300000000000,Республика Мордовия
12647,4,settlement,1301300010100,Слободиновка,,,1301300000000,Ковылкинский,1300000000000,Республика Мордовия
12648,4,settlement,1301300010300,Старая Дергановка,,,1301300000000,Ковылкинский,1300000000000,Республика Мордовия
12649,4,settlement,1301300010500,Старая Сазоновка,,,1301300000000,Ковылкинский,1300000000000,Республика Мордовия
12650,4,settlement,1301300010600,Старая Толковка,,,1301300000000,Ковылкинский,1300000000000,Республика Мордовия
12651,4,settlement,1301300010700,Старое Аллагулово,,,1301300000000,Ковылкинский,1300000000000,Республика Мордовия
12652,4,settlement,1301300010800,Старое Дракино,,,1301300000000,Ковылкинский,1300000000000,Республика Мордовия
12653,4,settlement,1301300010900,Старое Мамангино,,,1301300000000,Ковылкинский,1300000000000,Республика Мордовия
12654,4,settlement,1301300011000,Старое Пшенево,,,1301300000000,Ковылкинский,1300000000000,Республика Мордовия
12655,4,settlement,1301300011200,Старые Дубровки,,,1301300000000,Ковылкинский,1300000000000,Республика Мордовия
12656,4,settlement,1301300011300,Сутягино,,,1301300000000,Ковылкинский,1300000000000,Республика Мордовия
12657,4,settlement,1301300011400,Токмово,,,1301300000000,Ковылкинский,1300000000000,Республика Мордовия
12658,4,settlement,1301300011500,Разъезд Токмово,,,1301300000000,Ковылкинский,1300000000000,Республика Мордовия
12659,4,settlement,1301300011600,Троицк,,,1301300000000,Ковылкинский,1300000000000,Республика Мордовия
12660,4,settlement,1301300011700,Тютьково,,,1301300000000,Ковылкинский,1300000000000,Республика Мордовия
12661,4,settlement,1301300011800,Унуевский Майдан,,,1301300000000,Ковылкинский,1300000000000,Республика Мордовия
12662,4,settlement,1301300011900,Чекашевы Поляны,,,1301300000000,Ковылкинский,1300000000000,Республика Мордовия
12663,4,settlement,1301300012000,Чепурновка,,,1301300000000,Ковылкинский,1300000000000,Республика Мордовия
12664,4,settlement,1301300012100,Черемис,,,1301300000000,Ковылкинский,1300000000000,Республика Мордовия
12665,4,settlement,1301300012200,Шадым,,,1301300000000,Ковылкинский,1300000000000,Республика Мордовия
12666,4,settlement,1301300012300,Шингарино,,,1301300000000,Ковылкинский,1300000000000,Республика Мордовия
12667,4,settlement,1301300012400,Янгужинский Майдан,,,1301300000000,Ковылкинский,1300000000000,Республика Мордовия
12668,4,settlement,1301300012600,Старая Самаевка,,,1301300000000,Ковылкинский,1300000000000,Республика Мордовия
12669,4,settlement,1301300012700,Андреевка,,,1301300000000,Ковылкинский,1300000000000,Республика Мордовия
12670,4,settlement,1301300012800,Запищиково,,,1301300000000,Ковылкинский,1300000000000,Республика Мордовия
12671,4,settlement,1301300012900,Русская Лашма (Русско-Лашминское с/п),,,1301300000000,Ковылкинский,1300000000000,Республика Мордовия
12672,4,settlement,1301300013000,Барки (Рыбкинское с/п),,,1301300000000,Ковылкинский,1300000000000,Республика Мордовия
12673,4,settlement,1301300013200,Красная Поляна,,,1301300000000,Ковылкинский,1300000000000,Республика Мордовия
12674,2,district,1301400000000,Кочкуровский,,,1301400000000,Кочкуровский,1300000000000,['1300000000000' 'Республика Мордовия']
12675,4,settlement,1301400000100,Кочкурово,,,1301400000000,Кочкуровский,1300000000000,Республика Мордовия
12676,4,settlement,1301400000200,Булгаково,,,1301400000000,Кочкуровский,1300000000000,Республика Мордовия
12677,4,settlement,1301400000300,Внуковка,,,1301400000000,Кочкуровский,1300000000000,Республика Мордовия
12678,4,settlement,1301400000400,Ст. Воеводское,,,1301400000000,Кочкуровский,1300000000000,Республика Мордовия
12679,4,settlement,1301400000500,Воеводское,,,1301400000000,Кочкуровский,1300000000000,Республика Мордовия
12680,4,settlement,1301400000600,Воробьевка,,,1301400000000,Кочкуровский,1300000000000,Республика Мордовия
12681,4,settlement,1301400000800,Дворянский Умыс,,,1301400000000,Кочкуровский,1300000000000,Республика Мордовия
12682,4,settlement,1301400000900,Дурасово,,,1301400000000,Кочкуровский,1300000000000,Республика Мордовия
12683,4,settlement,1301400001000,Рзд Журловка,,,1301400000000,Кочкуровский,1300000000000,Республика Мордовия
12684,4,settlement,1301400001100,Заречный,,,1301400000000,Кочкуровский,1300000000000,Республика Мордовия
12685,4,settlement,1301400001200,Качелай,,,1301400000000,Кочкуровский,1300000000000,Республика Мордовия
12686,4,settlement,1301400001300,Красная Зорька,,,1301400000000,Кочкуровский,1300000000000,Республика Мордовия
12687,4,settlement,1301400001400,Красномайский,,,1301400000000,Кочкуровский,1300000000000,Республика Мордовия
12688,4,settlement,1301400001500,Майдан,,,1301400000000,Кочкуровский,1300000000000,Республика Мордовия
12689,4,settlement,1301400001600,Малый Умыс,,,1301400000000,Кочкуровский,1300000000000,Республика Мордовия
12690,4,settlement,1301400001800,Мордовское Давыдово,,,1301400000000,Кочкуровский,1300000000000,Республика Мордовия
12691,4,settlement,1301400001900,Мурань,,,1301400000000,Кочкуровский,1300000000000,Республика Мордовия
12692,4,settlement,1301400002000,Новая Нечаевка,,,1301400000000,Кочкуровский,1300000000000,Республика Мордовия
12693,4,settlement,1301400002100,Новая Пырма,,,1301400000000,Кочкуровский,1300000000000,Республика Мордовия
12694,4,settlement,1301400002200,Новосельцево,,,1301400000000,Кочкуровский,1300000000000,Республика Мордовия
12695,4,settlement,1301400002300,Новотроицкий,,,1301400000000,Кочкуровский,1300000000000,Республика Мордовия
12696,4,settlement,1301400002400,Новые Турдаки,,,1301400000000,Кочкуровский,1300000000000,Республика Мордовия
12697,4,settlement,1301400002500,Пенькозавод,,,1301400000000,Кочкуровский,1300000000000,Республика Мордовия
12698,4,settlement,1301400002600,Подлесная Тавла,,,1301400000000,Кочкуровский,1300000000000,Республика Мордовия
12699,4,settlement,1301400002700,Примерный,,,1301400000000,Кочкуровский,1300000000000,Республика Мордовия
12700,4,settlement,1301400002800,Рассказово,,,1301400000000,Кочкуровский,1300000000000,Республика Мордовия
12701,4,settlement,1301400003000,Русское Давыдово,,,1301400000000,Кочкуровский,1300000000000,Республика Мордовия
12702,4,settlement,1301400003100,Сабаево,,,1301400000000,Кочкуровский,1300000000000,Республика Мордовия
12703,4,settlement,1301400003200,Свободный,,,1301400000000,Кочкуровский,1300000000000,Республика Мордовия
12704,4,settlement,1301400003400,Семилей,,,1301400000000,Кочкуровский,1300000000000,Республика Мордовия
12705,4,settlement,1301400003500,Рзд Симбухово,,,1301400000000,Кочкуровский,1300000000000,Республика Мордовия
